    1.12231e+06: (0,0%,0%) #000000 hsv(0,0%,0%)
    1: (0,2.39044%,98.4314%) #0006FB hsv(0,2.39044%,98.4314%)
    1: (0,2.48963%,94.5098%) #0006F1 hsv(0,2.48963%,94.5098%)
    5: (0,2.5%,94.1176%) #0006F0 hsv(0,2.5%,94.1176%)
    3: (0,2.51046%,93.7255%) #0006EF hsv(0,2.51046%,93.7255%)
    3: (0,2.52101%,93.3333%) #0006EE hsv(0,2.52101%,93.3333%)
    3: (0,2.53165%,92.9412%) #0006ED hsv(0,2.53165%,92.9412%)
    3: (0,2.54237%,92.549%) #0006EC hsv(0,2.54237%,92.549%)
    4: (0,2.55319%,92.1569%) #0007EB hsv(0,2.55319%,92.1569%)
    4: (0,2.5641%,91.7647%) #0007EA hsv(0,2.5641%,91.7647%)
    1: (0,2.57511%,91.3725%) #0007E9 hsv(0,2.57511%,91.3725%)
    3: (0,2.58621%,90.9804%) #0007E8 hsv(0,2.58621%,90.9804%)
    1: (0,2.5974%,90.5882%) #0007E7 hsv(0,2.5974%,90.5882%)
    2: (0,2.6087%,90.1961%) #0007E6 hsv(0,2.6087%,90.1961%)
    3: (0,2.62009%,89.8039%) #0007E5 hsv(0,2.62009%,89.8039%)
    1: (0,2.63158%,89.4118%) #0007E4 hsv(0,2.63158%,89.4118%)
    3: (0,2.64317%,89.0196%) #0007E3 hsv(0,2.64317%,89.0196%)
    3: (0,2.66667%,88.2353%) #0007E1 hsv(0,2.66667%,88.2353%)
    3: (0,2.67857%,87.8431%) #0007E0 hsv(0,2.67857%,87.8431%)
    2: (0,2.69058%,87.451%) #0007DF hsv(0,2.69058%,87.451%)
    1: (0,2.7027%,87.0588%) #0007DE hsv(0,2.7027%,87.0588%)
    1: (0,2.71493%,86.6667%) #0007DD hsv(0,2.71493%,86.6667%)
    2: (0,2.72727%,86.2745%) #0007DC hsv(0,2.72727%,86.2745%)
    6: (0,2.75229%,85.4902%) #0007DA hsv(0,2.75229%,85.4902%)
    2: (0,2.77778%,84.7059%) #0007D8 hsv(0,2.77778%,84.7059%)
    2: (0,2.7907%,84.3137%) #0007D7 hsv(0,2.7907%,84.3137%)
    1: (0,2.80374%,83.9216%) #0007D6 hsv(0,2.80374%,83.9216%)
    6: (0,2.83019%,83.1373%) #0007D4 hsv(0,2.83019%,83.1373%)
    4: (0,2.8436%,82.7451%) #0007D3 hsv(0,2.8436%,82.7451%)
    1: (0,2.85714%,82.3529%) #0007D2 hsv(0,2.85714%,82.3529%)
    5: (0,2.87081%,81.9608%) #0007D1 hsv(0,2.87081%,81.9608%)
    4: (0,2.88462%,81.5686%) #0007D0 hsv(0,2.88462%,81.5686%)
    3: (0,2.89855%,81.1765%) #0007CF hsv(0,2.89855%,81.1765%)
    4: (0,2.91262%,80.7843%) #0007CE hsv(0,2.91262%,80.7843%)
    2: (0,2.92683%,80.3922%) #0007CD hsv(0,2.92683%,80.3922%)
    1: (0,2.94118%,80%) #0008CC hsv(0,2.94118%,80%)
    3: (0,2.95567%,79.6078%) #0008CB hsv(0,2.95567%,79.6078%)
    3: (0,2.9703%,79.2157%) #0008CA hsv(0,2.9703%,79.2157%)
    2: (0,3.0303%,77.6471%) #0008C6 hsv(0,3.0303%,77.6471%)
    1: (0,3.04569%,77.2549%) #0008C5 hsv(0,3.04569%,77.2549%)
    2: (0,3.06122%,76.8627%) #0008C4 hsv(0,3.06122%,76.8627%)
    3: (0,3.07692%,76.4706%) #0008C3 hsv(0,3.07692%,76.4706%)
    2: (0,3.10881%,75.6863%) #0008C1 hsv(0,3.10881%,75.6863%)
    1: (0,3.125%,75.2941%) #0008C0 hsv(0,3.125%,75.2941%)
    3: (0,3.14136%,74.902%) #0008BF hsv(0,3.14136%,74.902%)
    3: (0,3.15789%,74.5098%) #0008BE hsv(0,3.15789%,74.5098%)
    2: (0,3.1746%,74.1176%) #0008BD hsv(0,3.1746%,74.1176%)
    2: (0,3.19149%,73.7255%) #0008BC hsv(0,3.19149%,73.7255%)
    2: (0,3.22581%,72.9412%) #0008BA hsv(0,3.22581%,72.9412%)
    1: (0,3.24324%,72.549%) #0008B9 hsv(0,3.24324%,72.549%)
    2: (0,3.27869%,71.7647%) #0008B7 hsv(0,3.27869%,71.7647%)
    1: (0,3.33333%,70.5882%) #0009B4 hsv(0,3.33333%,70.5882%)
    3: (0,3.35196%,70.1961%) #0009B3 hsv(0,3.35196%,70.1961%)
    1: (0,3.37079%,69.8039%) #0009B2 hsv(0,3.37079%,69.8039%)
    1: (0,3.42857%,68.6275%) #0009AF hsv(0,3.42857%,68.6275%)
    2: (0,3.48837%,67.451%) #0009AC hsv(0,3.48837%,67.451%)
    1: (0,3.50877%,67.0588%) #0009AB hsv(0,3.50877%,67.0588%)
    1: (0,3.52941%,66.6667%) #0009AA hsv(0,3.52941%,66.6667%)
    1: (0,3.59281%,65.4902%) #0009A7 hsv(0,3.59281%,65.4902%)
    1: (0,3.75%,62.7451%) #000AA0 hsv(0,3.75%,62.7451%)
    1: (0,3.77358%,62.3529%) #000A9F hsv(0,3.77358%,62.3529%)
    1: (0,3.82166%,61.5686%) #000A9D hsv(0,3.82166%,61.5686%)
    1: (0,4.93827%,95.2941%) #000DF3 hsv(0,4.93827%,95.2941%)
    1: (0,4.95868%,94.902%) #000DF2 hsv(0,4.95868%,94.902%)
    1: (0,4.97925%,94.5098%) #000DF1 hsv(0,4.97925%,94.5098%)
    2: (0,5.02092%,93.7255%) #000DEF hsv(0,5.02092%,93.7255%)
    1: (0,5.04202%,93.3333%) #000DEE hsv(0,5.04202%,93.3333%)
    4: (0,5.06329%,92.9412%) #000DED hsv(0,5.06329%,92.9412%)
    2: (0,5.08475%,92.549%) #000DEC hsv(0,5.08475%,92.549%)
    2: (0,5.10638%,92.1569%) #000DEB hsv(0,5.10638%,92.1569%)
    2: (0,5.12821%,91.7647%) #000DEA hsv(0,5.12821%,91.7647%)
    2: (0,5.15021%,91.3725%) #000DE9 hsv(0,5.15021%,91.3725%)
    3: (0,5.17241%,90.9804%) #000DE8 hsv(0,5.17241%,90.9804%)
    2: (0,5.19481%,90.5882%) #000DE7 hsv(0,5.19481%,90.5882%)
    2: (0,5.21739%,90.1961%) #000DE6 hsv(0,5.21739%,90.1961%)
    1: (0,5.24017%,89.8039%) #000DE5 hsv(0,5.24017%,89.8039%)
    1: (0,5.26316%,89.4118%) #000DE4 hsv(0,5.26316%,89.4118%)
    2: (0,5.28634%,89.0196%) #000DE3 hsv(0,5.28634%,89.0196%)
    4: (0,5.33333%,88.2353%) #000EE1 hsv(0,5.33333%,88.2353%)
    1: (0,5.35714%,87.8431%) #000EE0 hsv(0,5.35714%,87.8431%)
    2: (0,5.38117%,87.451%) #000EDF hsv(0,5.38117%,87.451%)
    1: (0,5.42986%,86.6667%) #000EDD hsv(0,5.42986%,86.6667%)
    1: (0,5.4902%,100%) #000EFF hsv(0,5.4902%,100%)
    1: (0,5.50459%,85.4902%) #000EDA hsv(0,5.50459%,85.4902%)
    4: (0,5.52995%,85.098%) #000ED9 hsv(0,5.52995%,85.098%)
    2: (0,5.55556%,84.7059%) #000ED8 hsv(0,5.55556%,84.7059%)
    2: (0,5.60748%,83.9216%) #000ED6 hsv(0,5.60748%,83.9216%)
    1: (0,5.6338%,83.5294%) #000ED5 hsv(0,5.6338%,83.5294%)
    1: (0,5.6872%,82.7451%) #000FD3 hsv(0,5.6872%,82.7451%)
    1: (0,5.69106%,96.4706%) #000FF6 hsv(0,5.69106%,96.4706%)
    1: (0,5.71429%,82.3529%) #000FD2 hsv(0,5.71429%,82.3529%)
    1: (0,5.71429%,96.0784%) #000FF5 hsv(0,5.71429%,96.0784%)
    1: (0,5.74163%,81.9608%) #000FD1 hsv(0,5.74163%,81.9608%)
    1: (0,5.76132%,95.2941%) #000FF3 hsv(0,5.76132%,95.2941%)
    2: (0,5.76923%,81.5686%) #000FD0 hsv(0,5.76923%,81.5686%)
    3: (0,5.78512%,94.902%) #000FF2 hsv(0,5.78512%,94.902%)
    1: (0,5.7971%,81.1765%) #000FCF hsv(0,5.7971%,81.1765%)
    1: (0,5.82524%,40.3922%) #000F67 hsv(0,5.82524%,40.3922%)
    1: (0,5.85774%,93.7255%) #000FEF hsv(0,5.85774%,93.7255%)
    1: (0,5.88235%,80%) #000FCC hsv(0,5.88235%,80%)
    1: (0,5.90717%,92.9412%) #000FED hsv(0,5.90717%,92.9412%)
    2: (0,5.9322%,92.549%) #000FEC hsv(0,5.9322%,92.549%)
    3: (0,5.94059%,39.6078%) #000F65 hsv(0,5.94059%,39.6078%)
    3: (0,5.95745%,92.1569%) #000FEB hsv(0,5.95745%,92.1569%)
    1: (0,5.98291%,91.7647%) #000FEA hsv(0,5.98291%,91.7647%)
    1: (0,6%,39.2157%) #000F64 hsv(0,6%,39.2157%)
    2: (0,6%,78.4314%) #000FC8 hsv(0,6%,78.4314%)
    1: (0,6.00858%,91.3725%) #000FE9 hsv(0,6.00858%,91.3725%)
    1: (0,6.03448%,90.9804%) #000FE8 hsv(0,6.03448%,90.9804%)
    3: (0,6.06061%,77.6471%) #000FC6 hsv(0,6.06061%,77.6471%)
    7: (0,6.06061%,90.5882%) #000FE7 hsv(0,6.06061%,90.5882%)
    3: (0,6.08696%,90.1961%) #0010E6 hsv(0,6.08696%,90.1961%)
    1: (0,6.09137%,77.2549%) #0010C5 hsv(0,6.09137%,77.2549%)
    3: (0,6.14035%,89.4118%) #0010E4 hsv(0,6.14035%,89.4118%)
    1: (0,6.15385%,76.4706%) #0010C3 hsv(0,6.15385%,76.4706%)
    1: (0,6.18557%,38.0392%) #001061 hsv(0,6.18557%,38.0392%)
    2: (0,6.19469%,88.6275%) #0010E2 hsv(0,6.19469%,88.6275%)
    2: (0,6.21762%,75.6863%) #0010C1 hsv(0,6.21762%,75.6863%)
    2: (0,6.22222%,88.2353%) #0010E1 hsv(0,6.22222%,88.2353%)
    2: (0,6.25%,37.6471%) #001060 hsv(0,6.25%,37.6471%)
    2: (0,6.27803%,87.451%) #0010DF hsv(0,6.27803%,87.451%)
    1: (0,6.31579%,74.5098%) #0010BE hsv(0,6.31579%,74.5098%)
    2: (0,6.33484%,86.6667%) #0010DD hsv(0,6.33484%,86.6667%)
    2: (0,6.39269%,85.8824%) #0010DB hsv(0,6.39269%,85.8824%)
    1: (0,6.41711%,73.3333%) #0010BB hsv(0,6.41711%,73.3333%)
    2: (0,6.42202%,85.4902%) #0010DA hsv(0,6.42202%,85.4902%)
    3: (0,6.52174%,72.1569%) #0011B8 hsv(0,6.52174%,72.1569%)
    1: (0,6.54206%,83.9216%) #0011D6 hsv(0,6.54206%,83.9216%)
    3: (0,6.55738%,71.7647%) #0011B7 hsv(0,6.55738%,71.7647%)
    5: (0,6.59341%,71.3725%) #0011B6 hsv(0,6.59341%,71.3725%)
    1: (0,6.60377%,83.1373%) #0011D4 hsv(0,6.60377%,83.1373%)
    1: (0,6.62983%,70.9804%) #0011B5 hsv(0,6.62983%,70.9804%)
    3: (0,6.63507%,82.7451%) #0011D3 hsv(0,6.63507%,82.7451%)
    1: (0,6.639%,94.5098%) #0011F1 hsv(0,6.639%,94.5098%)
    1: (0,6.66667%,82.3529%) #0011D2 hsv(0,6.66667%,82.3529%)
    3: (0,6.69456%,93.7255%) #0011EF hsv(0,6.69456%,93.7255%)
    2: (0,6.72269%,93.3333%) #0011EE hsv(0,6.72269%,93.3333%)
    1: (0,6.74157%,69.8039%) #0011B2 hsv(0,6.74157%,69.8039%)
    1: (0,6.75105%,92.9412%) #0011ED hsv(0,6.75105%,92.9412%)
    2: (0,6.76329%,81.1765%) #0011CF hsv(0,6.76329%,81.1765%)
    1: (0,6.77966%,69.4118%) #0011B1 hsv(0,6.77966%,69.4118%)
    4: (0,6.77966%,92.549%) #0011EC hsv(0,6.77966%,92.549%)
    3: (0,6.80851%,92.1569%) #0011EB hsv(0,6.80851%,92.1569%)
    2: (0,6.81818%,69.0196%) #0011B0 hsv(0,6.81818%,69.0196%)
    1: (0,6.82927%,80.3922%) #0011CD hsv(0,6.82927%,80.3922%)
    2: (0,6.83761%,91.7647%) #0011EA hsv(0,6.83761%,91.7647%)
    3: (0,6.86695%,91.3725%) #0012E9 hsv(0,6.86695%,91.3725%)
    1: (0,6.89655%,68.2353%) #0012AE hsv(0,6.89655%,68.2353%)
    3: (0,6.89655%,79.6078%) #0012CB hsv(0,6.89655%,79.6078%)
    1: (0,6.89655%,90.9804%) #0012E8 hsv(0,6.89655%,90.9804%)
    1: (0,6.92641%,90.5882%) #0012E7 hsv(0,6.92641%,90.5882%)
    1: (0,6.93069%,79.2157%) #0012CA hsv(0,6.93069%,79.2157%)
    1: (0,6.95652%,90.1961%) #0012E6 hsv(0,6.95652%,90.1961%)
    3: (0,6.9869%,89.8039%) #0012E5 hsv(0,6.9869%,89.8039%)
    2: (0,7.04846%,89.0196%) #0012E3 hsv(0,7.04846%,89.0196%)
    1: (0,7.05882%,33.3333%) #001255 hsv(0,7.05882%,33.3333%)
    2: (0,7.07965%,88.6275%) #0012E2 hsv(0,7.07965%,88.6275%)
    1: (0,7.1066%,77.2549%) #0012C5 hsv(0,7.1066%,77.2549%)
    1: (0,7.11111%,88.2353%) #0012E1 hsv(0,7.11111%,88.2353%)
    1: (0,7.14286%,32.9412%) #001254 hsv(0,7.14286%,32.9412%)
    1: (0,7.14286%,87.8431%) #0012E0 hsv(0,7.14286%,87.8431%)
    2: (0,7.17489%,87.451%) #0012DF hsv(0,7.17489%,87.451%)
    5: (0,7.20721%,87.0588%) #0012DE hsv(0,7.20721%,87.0588%)
    1: (0,7.22892%,65.098%) #0012A6 hsv(0,7.22892%,65.098%)
    2: (0,7.23982%,86.6667%) #0012DD hsv(0,7.23982%,86.6667%)
    3: (0,7.27273%,64.7059%) #0013A5 hsv(0,7.27273%,64.7059%)
    2: (0,7.27273%,86.2745%) #0013DC hsv(0,7.27273%,86.2745%)
    1: (0,7.28745%,96.8627%) #0013F7 hsv(0,7.28745%,96.8627%)
    1: (0,7.30594%,85.8824%) #0013DB hsv(0,7.30594%,85.8824%)
    1: (0,7.36196%,63.9216%) #0013A3 hsv(0,7.36196%,63.9216%)
    1: (0,7.37327%,85.098%) #0013D9 hsv(0,7.37327%,85.098%)
    1: (0,7.37705%,95.6863%) #0013F4 hsv(0,7.37705%,95.6863%)
    1: (0,7.40741%,63.5294%) #0013A2 hsv(0,7.40741%,63.5294%)
    1: (0,7.40741%,95.2941%) #0013F3 hsv(0,7.40741%,95.2941%)
    1: (0,7.43802%,94.902%) #0013F2 hsv(0,7.43802%,94.902%)
    1: (0,7.44186%,84.3137%) #0013D7 hsv(0,7.44186%,84.3137%)
    1: (0,7.44681%,73.7255%) #0013BC hsv(0,7.44681%,73.7255%)
    2: (0,7.45342%,63.1373%) #0013A1 hsv(0,7.45342%,63.1373%)
    1: (0,7.48663%,73.3333%) #0013BB hsv(0,7.48663%,73.3333%)
    2: (0,7.5%,94.1176%) #0013F0 hsv(0,7.5%,94.1176%)
    1: (0,7.52688%,72.9412%) #0013BA hsv(0,7.52688%,72.9412%)
    3: (0,7.53138%,93.7255%) #0013EF hsv(0,7.53138%,93.7255%)
    1: (0,7.54717%,62.3529%) #00139F hsv(0,7.54717%,62.3529%)
    3: (0,7.56303%,93.3333%) #0013EE hsv(0,7.56303%,93.3333%)
    1: (0,7.59494%,30.9804%) #00134F hsv(0,7.59494%,30.9804%)
    1: (0,7.59494%,61.9608%) #00139E hsv(0,7.59494%,61.9608%)
    3: (0,7.59494%,92.9412%) #0013ED hsv(0,7.59494%,92.9412%)
    1: (0,7.6087%,72.1569%) #0013B8 hsv(0,7.6087%,72.1569%)
    3: (0,7.62712%,92.549%) #0013EC hsv(0,7.62712%,92.549%)
    2: (0,7.65957%,92.1569%) #0014EB hsv(0,7.65957%,92.1569%)
    1: (0,7.69231%,71.3725%) #0014B6 hsv(0,7.69231%,71.3725%)
    1: (0,7.69231%,91.7647%) #0014EA hsv(0,7.69231%,91.7647%)
    2: (0,7.72947%,81.1765%) #0014CF hsv(0,7.72947%,81.1765%)
    1: (0,7.76699%,80.7843%) #0014CE hsv(0,7.76699%,80.7843%)
    1: (0,7.77778%,70.5882%) #0014B4 hsv(0,7.77778%,70.5882%)
    1: (0,7.79221%,90.5882%) #0014E7 hsv(0,7.79221%,90.5882%)
    2: (0,7.80488%,80.3922%) #0014CD hsv(0,7.80488%,80.3922%)
    1: (0,7.82609%,90.1961%) #0014E6 hsv(0,7.82609%,90.1961%)
    1: (0,7.86517%,69.8039%) #0014B2 hsv(0,7.86517%,69.8039%)
    1: (0,7.88177%,79.6078%) #0014CB hsv(0,7.88177%,79.6078%)
    1: (0,7.89474%,29.8039%) #00144C hsv(0,7.89474%,29.8039%)
    3: (0,7.89474%,89.4118%) #0014E4 hsv(0,7.89474%,89.4118%)
    1: (0,7.9096%,69.4118%) #0014B1 hsv(0,7.9096%,69.4118%)
    2: (0,7.92079%,79.2157%) #0014CA hsv(0,7.92079%,79.2157%)
    1: (0,7.92952%,89.0196%) #0014E3 hsv(0,7.92952%,89.0196%)
    1: (0,7.9646%,88.6275%) #0014E2 hsv(0,7.9646%,88.6275%)
    3: (0,8%,88.2353%) #0014E1 hsv(0,8%,88.2353%)
    1: (0,8.03571%,87.8431%) #0014E0 hsv(0,8.03571%,87.8431%)
    1: (0,8.05369%,58.4314%) #001595 hsv(0,8.05369%,58.4314%)
    1: (0,8.07175%,87.451%) #0015DF hsv(0,8.07175%,87.451%)
    1: (0,8.08081%,77.6471%) #0015C6 hsv(0,8.08081%,77.6471%)
    1: (0,8.10811%,29.0196%) #00154A hsv(0,8.10811%,29.0196%)
    1: (0,8.10811%,87.0588%) #0015DE hsv(0,8.10811%,87.0588%)
    1: (0,8.13953%,67.451%) #0015AC hsv(0,8.13953%,67.451%)
    1: (0,8.18182%,86.2745%) #0015DC hsv(0,8.18182%,86.2745%)
    2: (0,8.18713%,67.0588%) #0015AB hsv(0,8.18713%,67.0588%)
    1: (0,8.21918%,85.8824%) #0015DB hsv(0,8.21918%,85.8824%)
    1: (0,8.23529%,66.6667%) #0015AA hsv(0,8.23529%,66.6667%)
    1: (0,8.28402%,66.2745%) #0015A9 hsv(0,8.28402%,66.2745%)
    2: (0,8.29493%,85.098%) #0015D9 hsv(0,8.29493%,85.098%)
    1: (0,8.41121%,83.9216%) #0015D6 hsv(0,8.41121%,83.9216%)
    2: (0,8.42105%,74.5098%) #0015BE hsv(0,8.42105%,74.5098%)
    1: (0,8.43374%,65.098%) #0016A6 hsv(0,8.43374%,65.098%)
    3: (0,8.4507%,83.5294%) #0016D5 hsv(0,8.4507%,83.5294%)
    1: (0,8.46561%,74.1176%) #0016BD hsv(0,8.46561%,74.1176%)
    3: (0,8.51064%,73.7255%) #0016BC hsv(0,8.51064%,73.7255%)
    3: (0,8.53659%,64.3137%) #0016A4 hsv(0,8.53659%,64.3137%)
    2: (0,8.55615%,73.3333%) #0016BB hsv(0,8.55615%,73.3333%)
    1: (0,8.57143%,54.902%) #00168C hsv(0,8.57143%,54.902%)
    1: (0,8.58896%,63.9216%) #0016A3 hsv(0,8.58896%,63.9216%)
    2: (0,8.60215%,72.9412%) #0016BA hsv(0,8.60215%,72.9412%)
    1: (0,8.61244%,81.9608%) #0016D1 hsv(0,8.61244%,81.9608%)
    1: (0,8.63309%,54.5098%) #00168B hsv(0,8.63309%,54.5098%)
    2: (0,8.64865%,72.549%) #0016B9 hsv(0,8.64865%,72.549%)
    1: (0,8.65385%,81.5686%) #0016D0 hsv(0,8.65385%,81.5686%)
    1: (0,8.69565%,72.1569%) #0016B8 hsv(0,8.69565%,72.1569%)
    1: (0,8.69565%,81.1765%) #0016CF hsv(0,8.69565%,81.1765%)
    4: (0,8.73786%,80.7843%) #0016CE hsv(0,8.73786%,80.7843%)
    1: (0,8.74317%,71.7647%) #0016B7 hsv(0,8.74317%,71.7647%)
    1: (0,8.78049%,80.3922%) #0016CD hsv(0,8.78049%,80.3922%)
    2: (0,8.83978%,70.9804%) #0017B5 hsv(0,8.83978%,70.9804%)
    1: (0,8.91089%,79.2157%) #0017CA hsv(0,8.91089%,79.2157%)
